team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-03T09:00:00Z,10.6599492475985,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9357066561780903,3,5,0.9344708346293692
"Team FI 1, Travelcare",2026-01-03T10:00:00Z,11.464962832904858,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.006368959777204,3,5,0.9211371167118668
"Team FI 1, Travelcare",2026-01-03T11:00:00Z,10.649008048598557,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9347462620436512,3,5,0.9346426630221476
"Team FI 1, Travelcare",2026-01-03T12:00:00Z,9.840071614600513,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8637396195038227,3,5,0.9466534469629232
"Team FI 1, Travelcare",2026-01-03T13:00:00Z,9.765108673523631,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8571595391204077,3,5,0.9476975115598576
"Team FI 1, Travelcare",2026-01-03T14:00:00Z,9.581397100004503,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8410337454448398,3,5,0.9502070425765302
"Team FI 1, Travelcare",2026-01-03T15:00:00Z,8.452643389681223,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7419542530942406,2,3,0.8182521905807864
"Team FI 1, Travelcare",2026-01-03T16:00:00Z,7.405147281815663,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.6500073725149303,2,3,0.8567134466094584
"Team FI 1, Travelcare",2026-01-03T17:00:00Z,6.524810491194155,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5727333653381536,2,3,0.8861137991442065
"Team FI 1, Travelcare",2026-01-03T18:00:00Z,5.245033711135829,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.4603974035330338,2,3,0.923728609326456
"Team FI 1, Travelcare",2026-01-03T19:00:00Z,4.302704345760725,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3776818259056637,2,3,0.9472335804276504
"Team FI 1, Travelcare",2026-01-03T20:00:00Z,3.565292998870389,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3129534965675119,2,3,0.9629466121782913
"Team FI 1, Travelcare",2026-01-03T21:00:00Z,2.6642402185040353,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2338610858464653,2,3,0.9787099122214716
"Team FI 1, Travelcare",2026-01-03T22:00:00Z,1.7253726602940644,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.15144937795914565,1,2,0.8583839870368556
"Team FI 1, Travelcare",2026-01-03T23:00:00Z,1.104059902859326,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.09691192480654084,1,2,0.9097705624067288
"Team FI 1, Travelcare",2026-01-04T00:00:00Z,0.8204826816077105,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.07202014649667682,1,2,0.9330778659835066
"Team FI 1, Travelcare",2026-01-04T01:00:00Z,0.7450952053811255,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.06540280136123212,1,2,0.9392586041540554
"Team FI 1, Travelcare",2026-01-04T02:00:00Z,0.8875172772218188,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.07790429433391521,1,2,0.9275765263904672
"Team FI 1, Travelcare",2026-01-04T03:00:00Z,0.9881951907719544,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.08674157785664932,1,2,0.9193045758698296
"Team FI 1, Travelcare",2026-01-04T04:00:00Z,1.2634791946456454,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.1109053959744511,1,2,0.8966276222732369
